None,2017-10-04 20:06:48,952666031184,data16_13TeV,2016-11-21 17:28:12,2016-11-14 20:59:25,None,None,None,561,data16_13TeV.00311071.physics_BphysDelayed.merge.AOD.r8777_p2884_tid09897937_00,311071,2022-04-20 18:20:10
None,None,2544073167272,None,2020-08-27 08:37:25,2020-08-26 22:06:22,None,None,None,248,data16_13TeV.00311071.physics_Main.archive.DRAW_RPVLL.r11969_p4071_tid22357104_00,311071,2022-04-20 18:37:27
4887,2023-03-04 09:50:47,7172072094699,data16_13TeV:rel22repro,2022-01-10 05:31:52,2022-01-09 20:52:33,None,None,None,888,data16_13TeV.00311071.physics_Main.merge.AOD.r13286_p4910_tid27639952_00,311071,2023-03-04 09:51:29
17,2021-08-09 13:45:30,7707719816,data16_13TeV,2021-07-28 21:16:17,2021-07-28 19:21:42,None,None,None,21,data16_13TeV.00311071.physics_Main.merge.DAOD_IDTIDE.r12746_p3826_tid26227396_00,311071,2021-08-09 13:46:24
5865,2023-02-25 07:56:38,1439921262919,data16_13TeV,2018-06-17 19:27:38,2018-06-14 15:10:35,None,None,None,1064,data16_13TeV.00311071.physics_Main.merge.DAOD_RPVLL.r9264_r10573_p3578_tid14401657_00,311071,2023-02-25 07:57:39
None,None,6351116567,data16_13TeV,2021-07-29 04:08:52,2021-07-29 01:56:04,None,None,None,1,data16_13TeV.00311071.physics_Main.merge.DAOD_TAUMUH.r12746_r12746_p3826_p3826_tid26235651_00,311071,2021-07-29 04:08:52
2,2022-02-28 13:57:46,37658829559,data16_13TeV:rel22repro,2022-01-13 16:51:11,2022-01-12 20:52:46,None,None,None,4,data16_13TeV.00311071.physics_Main.merge.DAOD_ZMUMU.r13286_r13313_p4910_tid27815575_00,311071,2022-02-28 13:58:29
20,2021-08-25 21:14:45,84079520667,data16_13TeV,2021-07-29 02:59:27,2021-07-28 21:13:49,None,None,None,15,data16_13TeV.00311071.physics_Main.merge.DESDM_EXOTHIP.r12746_p3833_p3833_tid26232355_00,311071,2021-08-25 21:15:29
112,2022-03-01 18:53:53,389901091194,data16_13TeV,2021-12-13 23:55:29,2021-12-07 17:12:01,None,None,None,313,data16_13TeV.00311170.calibration_DataScouting_05_Jets.merge.AOD.r10657_p3592_tid27456642_00,311170,2022-03-01 18:54:47
None,None,278870132016,None,2016-10-22 12:57:38,2016-10-21 20:11:52,None,None,None,144,data16_13TeV.00311170.calibration_LArNoiseBurst.daq.RAW,311170,2022-04-20 18:32:15
None,None,4993368576,None,2016-10-22 12:57:39,2016-10-21 21:21:19,None,None,None,102,data16_13TeV.00311170.calibration_SCTNoise.daq.RAW,311170,2022-04-20 18:33:29
None,2017-10-04 21:52:13,1494935919442,data16_13TeV,2016-11-23 06:37:06,2016-11-21 16:52:47,None,None,None,1178,data16_13TeV.00311170.physics_BphysDelayed.merge.AOD.r8777_p2884_tid09897943_00,311170,2022-04-20 18:35:24
None,None,580836976662,data16,2019-02-19 08:27:35,2019-02-18 16:15:26,None,None,None,56,data16_13TeV.00311170.physics_CosmicCalo.archive.RAW.p3752_tid17140517_00,311170,2022-04-20 18:35:51
705,2019-03-01 11:38:11,580836713524,None,2016-10-22 13:04:54,2016-10-21 20:28:27,None,None,None,1095,data16_13TeV.00311170.physics_CosmicCalo.merge.RAW,311170,2022-04-20 18:34:22
None,None,228935042152,None,2016-10-22 13:15:17,2016-10-22 12:59:42,None,None,None,1039,data16_13TeV.00311170.physics_HLT_IDCosmic.merge.RAW,311170,2022-04-20 18:36:11
None,None,356714782404,None,2016-10-22 13:15:18,2016-10-21 21:26:31,None,None,None,984,data16_13TeV.00311170.physics_L1Calo.merge.RAW,311170,2022-04-20 18:33:11
None,None,43648849054,data16,2019-02-22 18:21:23,2019-02-15 14:51:05,None,None,None,4,data16_13TeV.00311170.physics_Late.archive.RAW.p3752_tid17116573_00,311170,2022-04-20 18:36:08
None,None,2458955929664,data16,2018-07-13 17:29:22,2018-07-06 13:52:21,None,None,None,989,data16_13TeV.00311170.physics_Main.archive.DRAW_RPVLL.r9264_p3579_tid14552588_00,311170,2022-04-20 18:28:52
None,None,8811257031,data16_13TeV,2021-07-30 16:40:04,2021-07-30 12:54:22,None,None,None,2,data16_13TeV.00311170.physics_Main.merge.DAOD_TAUMUH.r12746_r12746_p3826_p3826_tid26235655_00,311170,2021-07-30 16:40:04
35,2021-07-29 22:02:34,133523793789,data16_13TeV,2021-07-29 21:39:28,2021-07-26 01:55:59,None,None,None,104,data16_13TeV.00311170.physics_Main.merge.DESDM_CALJET.r12746_p3833_tid26230307_00,311170,2021-07-29 22:03:24
22,2019-07-10 18:57:04,370283798941,data16_13TeV:rel21repro,2017-04-05 21:31:11,2017-03-28 06:33:34,None,None,None,85,data16_13TeV.00311170.physics_Main.merge.DESDM_EGZ.r9264_r9264_p3082_p3082_tid11039141_00,311170,2022-04-20 18:25:20
None,None,546582821605,None,2021-08-01 02:58:27,2021-07-27 02:16:56,None,None,None,108,data16_13TeV.00311170.physics_Main.merge.DESDM_SGLEL.r12746_p3833_p3833_tid26228126_00,311170,2021-08-01 02:58:27
5,2022-11-16 16:01:45,64005739429,data16_13TeV,2022-11-14 16:46:50,2022-11-14 09:35:22,None,None,None,6,data16_13TeV.00311170.physics_ZeroBias.merge.AOD.r9264_p3083_tid31234915_00,311170,2022-11-16 16:02:28
682,2021-12-01 11:00:41,430937936620,None,2016-10-23 02:03:27,2016-10-23 01:54:06,None,None,None,487,data16_13TeV.00311244.calibration_DataScouting_05_Jets.merge.RAW,311244,2022-04-20 18:38:05
None,1970-01-18 03:42:40,295274959248,None,2016-10-23 01:46:21,2016-10-22 17:20:54,None,None,None,121,data16_13TeV.00311244.calibration_LArNoiseBurst.daq.RAW,311244,2022-04-20 18:35:37
12569,2023-02-15 22:30:14,789264747552,data16_13TeV,2017-05-07 23:22:59,2017-05-02 09:42:17,None,None,None,1269,data16_13TeV.00311244.physics_BphysDelayed.merge.AOD.r9264_p3083_tid11270439_00,311244,2023-02-15 22:30:50
None,None,110227696836,None,2016-10-23 02:03:27,2016-10-23 01:48:55,None,None,None,534,data16_13TeV.00311244.physics_HLT_IDCosmic.merge.RAW,311244,2022-04-20 18:36:57
None,None,24425792744,data16,2019-02-16 07:57:41,2019-02-15 14:52:10,None,None,None,3,data16_13TeV.00311244.physics_Late.archive.RAW.p3752_tid17116578_00,311244,2022-04-20 18:36:04
539,2020-09-07 16:59:45,24425683960,None,2016-10-23 01:54:09,2016-10-22 18:36:35,None,None,None,485,data16_13TeV.00311244.physics_Late.merge.RAW,311244,2022-04-20 18:38:12
None,None,3133040148786,data16_13TeV,2020-03-21 19:50:37,2020-03-18 21:32:00,None,None,None,308,data16_13TeV.00311244.physics_Main.archive.DRAW_RPVLL.r11782_p4071_tid20777425_00,311244,2022-04-20 18:30:29
None,None,2387716963692,data16,2018-07-13 07:38:38,2018-07-06 13:52:19,None,None,None,516,data16_13TeV.00311244.physics_Main.archive.DRAW_RPVLL.r9264_p3579_tid14552606_00,311244,2022-04-20 18:26:26
None,None,90922034067,data16_13TeV,2021-08-08 06:54:21,2021-08-07 07:18:22,None,None,None,16,data16_13TeV.00311244.physics_Main.merge.DAOD_EGZ.r12746_r12746_p3826_p3826_tid26234950_00,311244,2021-08-08 06:54:21
None,None,7318069231,data16_13TeV,2021-08-08 17:08:16,2021-08-08 14:20:28,None,None,None,2,data16_13TeV.00311244.physics_Main.merge.DAOD_TAUMUH.r12746_r12746_p3826_p3826_tid26235661_00,311244,2021-08-08 17:08:16
71,2021-08-06 10:33:26,91738828840,data16_13TeV,2021-08-06 10:08:04,2021-07-22 13:05:42,None,None,None,77,data16_13TeV.00311244.physics_Main.merge.DESDM_EXOTHIP.r12746_p3833_tid26232361_00,311244,2021-08-06 10:34:18
None,None,1070924845077,data16_13TeV,2021-08-08 07:40:37,2021-07-23 01:04:38,None,None,None,164,data16_13TeV.00311244.physics_Main.merge.DESDM_MCP.r12746_p3833_p3833_tid26229640_00,311244,2021-08-08 07:40:37
43,2021-08-06 10:37:51,150561809502,data16_13TeV,2021-08-06 10:11:10,2021-07-22 13:05:37,None,None,None,78,data16_13TeV.00311244.physics_Main.merge.DESDM_PHOJET.r12746_p3833_tid26230964_00,311244,2021-08-06 10:38:18
737,2020-06-11 15:16:59,3133039014548,data16_13TeV,2020-03-20 20:55:48,2020-03-18 06:12:16,None,None,None,6765,data16_13TeV.00311244.physics_Main.recon.DRAW_RPVLL.r11782_tid20777423_00,311244,2022-04-20 18:25:03
353,2021-05-06 23:47:00,1237260591856,data16_13TeV,2021-04-22 01:44:09,2021-04-14 04:15:07,None,None,None,14788,data16_13TeV.00311244.physics_Main.recon.DRAW_ZMUMU.r9264_tid24880872_00,311244,2021-05-06 23:47:59
None,2017-04-03 00:34:38,291323624892,data16_13TeV,2017-04-02 15:43:56,2017-04-02 10:13:03,None,None,None,983,data16_13TeV.00311244.physics_Main.recon.RAW.f758_m1616_r9323_tid11086281_00,311244,2022-04-20 18:25:28
None,2017-05-25 18:22:19,294910781656,data16_13TeV,2017-05-22 21:17:59,2017-05-22 11:44:09,None,None,None,980,data16_13TeV.00311244.physics_Main.recon.RAW.f758_m1616_r9557_tid11382685_00,311244,2022-04-20 18:21:40
None,2017-06-09 10:27:03,295717559960,data16_13TeV,2017-06-09 09:36:12,2017-06-08 16:15:05,None,None,None,982,data16_13TeV.00311244.physics_Main.recon.RAW.f758_m1616_r9619_tid11465447_00,311244,2022-04-20 18:27:53
None,2017-07-03 11:32:42,296640992948,data16_13TeV,2017-07-02 10:52:08,2017-07-01 21:11:44,None,None,None,983,data16_13TeV.00311244.physics_Main.recon.RAW.f758_m1616_r9692_tid11583770_00,311244,2022-04-20 18:39:19
None,None,62705404620,None,2016-10-23 01:51:32,2016-10-22 18:39:11,None,None,None,485,data16_13TeV.00311244.physics_Mistimed.merge.RAW,311244,2022-04-20 18:36:21
None,None,268797326456,None,2016-10-23 02:03:28,2016-10-22 17:22:59,None,None,None,191,data16_13TeV.00311244.physics_Standby.merge.RAW,311244,2022-04-20 18:37:26
None,None,299929484852,None,2016-10-23 01:54:09,2016-10-22 18:39:11,None,None,None,486,data16_13TeV.00311244.physics_TauOverlay.merge.RAW,311244,2022-04-20 18:38:12
None,None,2129420520640,None,2016-10-23 19:40:14,2016-10-23 04:00:33,None,None,None,816,data16_13TeV.00311287.calibration_CostMonitoring.daq.RAW,311287,2022-04-20 18:37:02
None,None,622555841082,data16,2021-12-05 01:44:10,2021-12-05 01:13:46,None,None,None,55,data16_13TeV.00311287.calibration_DataScouting_05_Jets.archive.RAW.p3752_tid27498688_00,311287,2021-12-05 01:44:10
None,None,63556352,None,2016-10-23 19:45:29,2016-10-23 05:31:45,None,None,None,15,data16_13TeV.00311287.debug_all.daq.RAW,311287,2022-04-20 18:36:21
14,2019-08-06 10:04:16,739308947036,None,2016-10-23 20:00:59,2016-10-23 04:05:13,None,None,None,832,data16_13TeV.00311287.express_express.merge.RAW,311287,2022-04-20 18:37:41
150,2021-12-15 19:28:08,669095538059,data16_13TeV,2021-05-13 19:37:22,2021-05-12 18:51:43,None,None,None,108,data16_13TeV.00311287.physics_Background.merge.DAOD_IDNCB.r12566_p4457_tid25419396_00,311287,2021-12-15 19:28:48
13222,2023-02-16 03:46:50,1180988950333,data16_13TeV,2017-05-05 12:13:26,2017-05-01 17:21:40,None,None,None,1216,data16_13TeV.00311287.physics_BphysDelayed.merge.AOD.r9264_p3083_tid11270441_00,311287,2023-02-16 03:47:33
1236,2020-09-07 14:56:52,36941972308,None,2016-10-23 20:01:00,2016-10-23 04:07:48,None,None,None,828,data16_13TeV.00311287.physics_Late.merge.RAW,311287,2022-04-20 18:38:27
13,2021-08-05 23:07:53,104455422322,data16_13TeV,2021-08-05 21:31:21,2021-08-05 06:58:25,None,None,None,18,data16_13TeV.00311287.physics_Main.merge.DAOD_EGZ.r12746_r12746_p3826_tid26234952_00,311287,2021-08-05 23:08:00
2,2021-08-13 12:13:10,9746147384,data16_13TeV,2021-08-13 11:17:36,2021-08-13 08:00:32,None,None,None,2,data16_13TeV.00311287.physics_Main.merge.DAOD_TAUMUH.r12746_r12746_p3826_tid26235664_00,311287,2021-08-13 12:13:26
None,None,467016011207,data16_13TeV,2021-08-05 22:57:28,2021-08-05 08:37:19,None,None,None,87,data16_13TeV.00311287.physics_Main.merge.DESDM_EGZ.r12746_r12746_p3833_p3833_tid26234202_00,311287,2021-08-05 22:57:28
52,2021-08-05 21:25:08,467013909375,data16_13TeV,2021-08-05 20:23:57,2021-08-05 05:55:11,None,None,None,87,data16_13TeV.00311287.physics_Main.merge.DESDM_EGZ.r12746_r12746_p3833_tid26234200_00,311287,2021-08-05 21:25:50
None,None,1390443996274,data16_13TeV,2021-08-06 09:41:13,2021-08-05 08:40:54,None,None,None,308,data16_13TeV.00311287.physics_Main.merge.DESDM_EMU.r12746_r12746_p3833_p3833_tid26236430_00,311287,2021-08-06 09:41:13
45,2021-08-05 02:58:52,199012638231,data16_13TeV,2021-08-05 02:39:20,2021-07-26 07:50:05,None,None,None,111,data16_13TeV.00311287.physics_Main.merge.DESDM_PHOJET.r12746_p3833_tid26230968_00,311287,2021-08-05 02:59:27
None,None,604288934815,data16_13TeV,2021-08-05 04:54:10,2021-07-27 08:58:09,None,None,None,111,data16_13TeV.00311287.physics_Main.merge.DESDM_SGLEL.r12746_p3833_p3833_tid26228137_00,311287,2021-08-05 04:54:10
147,2021-08-05 03:50:59,2082226996081,data16_13TeV,2021-08-05 03:39:42,2021-07-26 02:40:42,None,None,None,328,data16_13TeV.00311287.physics_Main.merge.DESDM_SLTTMU.r12746_p3833_tid26228888_00,311287,2021-08-05 03:51:59
None,None,0,data16_13TeV,2021-08-05 01:40:36,2021-07-24 04:26:42,None,None,None,0,data16_13TeV.00311287.physics_Main.recon.DRAW_TOPSLMU.r12746_tid26226716_00,311287,2021-08-05 01:40:36
91,2022-01-12 18:34:47,474523384392,data16_13TeV:rel22repro,2022-01-07 05:16:50,2022-01-03 12:41:58,None,None,None,3264,data16_13TeV.00311287.physics_Main.recon.DRAW_ZMUMU.r13286_tid27639431_00,311287,2022-01-12 18:36:39
4,2022-11-16 15:27:36,46397338780,data16_13TeV,2022-11-14 16:50:52,2022-11-14 10:07:05,None,None,None,5,data16_13TeV.00311287.physics_ZeroBias.merge.AOD.r9264_p3083_tid31234920_00,311287,2022-11-16 15:28:13
1023,2021-11-30 23:03:46,617111565268,None,2016-10-24 15:28:32,2016-10-24 14:20:31,None,None,None,862,data16_13TeV.00311321.calibration_DataScouting_05_Jets.merge.RAW,311321,2022-04-20 18:37:33
None,2016-12-21 08:47:45,368776988344,None,2016-10-24 14:07:35,2016-10-23 22:05:23,None,None,None,196,data16_13TeV.00311321.calibration_LArCells.daq.RAW,311321,2022-04-20 18:38:02
None,1970-01-18 03:41:33,338906767732,None,2016-10-24 14:07:34,2016-10-23 22:05:22,None,None,None,156,data16_13TeV.00311321.calibration_LArNoiseBurst.daq.RAW,311321,2022-04-20 18:37:00
None,None,1275698378040,None,2016-10-24 15:28:32,2016-10-24 00:41:23,None,None,None,862,data16_13TeV.00311321.calibration_PixelBeam.merge.RAW,311321,2022-04-20 18:38:02
None,None,10191656,None,2016-10-24 13:53:36,2016-10-24 01:36:50,None,None,None,5,data16_13TeV.00311321.debug_all.daq.RAW,311321,2022-04-20 18:38:31
174,2021-10-19 09:31:28,1259471837432,data16_13TeV,2021-06-11 08:31:13,2021-06-08 01:54:43,None,None,None,152,data16_13TeV.00311321.physics_Background.merge.DAOD_IDNCB.r12566_p4457_tid25419412_00,311321,2021-10-19 09:32:13
16485,2023-02-16 15:57:49,1164960760722,data16_13TeV,2017-05-07 09:17:41,2017-05-01 22:29:00,None,None,None,2265,data16_13TeV.00311321.physics_BphysDelayed.merge.AOD.r9264_p3083_tid11270443_00,311321,2023-02-16 15:58:29
None,2016-12-26 19:05:26,1562096924976,None,2016-10-24 15:28:32,2016-10-24 00:41:23,None,None,None,862,data16_13TeV.00311321.physics_L1Topo.merge.RAW,311321,2022-04-20 18:38:30
None,None,713931277,data16_13TeV,2021-10-02 04:52:02,2021-09-21 22:30:43,None,None,None,1,data16_13TeV.00311321.physics_Main.merge.DAOD_IDTIDE.r12746_p3826_p3826_tid26227418_00,311321,2021-10-02 04:52:02
54,2023-03-15 14:35:08,15240567621,data16_13TeV:rel22repro,2021-12-24 02:54:33,2021-12-24 00:42:20,None,None,None,6,data16_13TeV.00311321.physics_Main.merge.DAOD_IDTIDE.r13286_p4911_tid27640038_00,311321,2023-03-15 14:36:05
309,2020-09-11 07:45:39,12371110048,data16_13TeV:rel21repro,2017-03-31 11:04:22,2017-03-27 13:52:55,None,None,None,11,data16_13TeV.00311321.physics_Main.merge.DAOD_IDTIDE.r9264_p3083_p3083_tid11038648_00,311321,2022-04-20 18:37:25
6928,2023-02-25 07:57:35,1909218291766,data16_13TeV,2018-06-19 23:27:21,2018-06-14 15:14:56,None,None,None,2211,data16_13TeV.00311321.physics_Main.merge.DAOD_RPVLL.r9264_r10573_p3578_tid14401677_00,311321,2023-02-25 07:58:39
3,2022-02-28 14:09:36,53775751140,data16_13TeV:rel22repro,2022-01-13 13:04:51,2022-01-13 04:52:19,None,None,None,5,data16_13TeV.00311321.physics_Main.merge.DAOD_ZMUMU.r13286_r13313_p4910_tid27815547_00,311321,2022-02-28 14:10:33
963,2021-09-22 06:12:15,3191046325436,data16_13TeV,2021-09-22 05:30:04,2021-07-26 23:32:38,None,None,None,497,data16_13TeV.00311321.physics_Main.merge.DESDM_EGAMMA.r12746_p3833_tid26231735_00,311321,2021-09-22 06:12:16
None,None,1297477959847,data16_13TeV,2021-10-23 07:17:46,2021-09-12 01:14:05,None,None,None,270,data16_13TeV.00311321.physics_Main.merge.DESDM_EMU.r12746_r12746_p3833_p3833_tid26236434_00,311321,2021-10-23 07:17:46
188,2021-09-22 02:46:29,1904063497024,data16_13TeV,2021-09-22 01:56:15,2021-07-27 00:38:25,None,None,None,306,data16_13TeV.00311321.physics_Main.merge.DESDM_SLTTMU.r12746_p3833_tid26228893_00,311321,2021-09-22 03:10:22
3044,2020-06-11 14:42:39,3606726060668,data16_13TeV,2020-03-23 06:45:38,2020-03-20 09:26:38,None,None,None,9364,data16_13TeV.00311321.physics_Main.recon.DRAW_RPVLL.r11782_tid20777434_00,311321,2022-04-20 18:24:32
105,2022-03-01 16:26:37,320386240472,data16_13TeV,2021-12-09 11:40:21,2021-12-03 15:51:07,None,None,None,257,data16_13TeV.00311365.calibration_DataScouting_05_Jets.merge.AOD.r10657_p3592_tid27456650_00,311365,2022-03-01 16:27:19
None,None,77447289944,None,2016-10-25 05:25:44,2016-10-24 19:57:29,None,None,None,598,data16_13TeV.00311365.calibration_IDTracks.merge.RAW,311365,2022-04-20 18:37:11
None,1970-01-18 03:58:38,8044560,None,2016-10-25 04:28:11,2016-10-24 23:00:06,None,None,None,4,data16_13TeV.00311365.calibration_TgcNoiseBurst.daq.RAW,311365,2022-04-20 18:37:13
1636,2021-08-18 11:07:28,730357943564,None,2016-10-25 05:03:27,2016-10-24 17:32:06,None,None,None,869,data16_13TeV.00311365.physics_Background.merge.RAW,311365,2022-04-20 18:38:47
14254,2023-02-15 07:26:30,906517426066,data16_13TeV,2017-05-07 01:23:14,2017-05-01 23:29:10,None,None,None,1532,data16_13TeV.00311365.physics_BphysDelayed.merge.AOD.r9264_p3083_tid11270445_00,311365,2023-02-15 07:26:32
9577,2023-03-09 08:36:01,10051601922756,data16_13TeV:rel22repro,2021-12-24 01:54:11,2021-12-22 06:24:42,None,None,None,1350,data16_13TeV.00311365.physics_Main.merge.AOD.r13286_p4910_tid27639932_00,311365,2023-03-09 08:36:27
None,None,104140179565,data16_13TeV,2021-08-02 11:41:50,2021-07-30 19:42:21,None,None,None,17,data16_13TeV.00311365.physics_Main.merge.DAOD_EGZ.r12746_r12746_p3826_p3826_tid26234964_00,311365,2021-08-02 11:41:50
2,2021-08-04 19:09:32,8618303173,data16_13TeV,2021-08-04 18:21:14,2021-08-04 14:51:11,None,None,None,2,data16_13TeV.00311365.physics_Main.merge.DAOD_TAUMUH.r12746_r12746_p3826_tid26235673_00,311365,2021-08-04 19:09:42
None,None,117195924139,data16_13TeV,2021-07-31 23:02:29,2021-07-27 21:49:48,None,None,None,21,data16_13TeV.00311365.physics_Main.merge.DESDM_CALJET.r12746_p3833_p3833_tid26230328_00,311365,2021-07-31 23:02:29
46,2021-07-31 20:41:51,117322819408,data16_13TeV,2021-07-31 19:39:42,2021-07-26 19:20:26,None,None,None,92,data16_13TeV.00311365.physics_Main.merge.DESDM_CALJET.r12746_p3833_tid26230326_00,311365,2021-07-31 20:42:50
19,2021-08-25 21:17:25,109250823394,data16_13TeV,2021-07-30 02:58:28,2021-07-27 21:13:08,None,None,None,18,data16_13TeV.00311365.physics_Main.merge.DESDM_EXOTHIP.r12746_p3833_p3833_tid26232376_00,311365,2021-08-25 21:18:10
29,2022-04-07 22:16:45,1128353299153,data16_13TeV:rel22repro,2021-12-22 10:56:22,2021-12-18 03:51:02,None,None,None,157,data16_13TeV.00311365.physics_Main.merge.DESDM_MCP.r13286_p4913_tid27639828_00,311365,2022-04-07 22:17:22
51,2021-07-30 02:33:13,175469310361,data16_13TeV,2021-07-30 02:12:11,2021-07-26 19:22:40,None,None,None,95,data16_13TeV.00311365.physics_Main.merge.DESDM_PHOJET.r12746_p3833_tid26230976_00,311365,2021-07-30 02:34:03
231,2021-07-30 11:23:43,2179887575967,data16_13TeV,2021-07-30 11:02:30,2021-07-26 07:47:08,None,None,None,349,data16_13TeV.00311365.physics_Main.merge.DESDM_SLTTMU.r12746_p3833_tid26228897_00,311365,2021-07-30 11:24:30
510,2020-06-11 20:46:40,3613890708708,data16_13TeV,2020-03-18 21:54:11,2020-03-16 03:08:39,None,None,None,8065,data16_13TeV.00311365.physics_Main.recon.DRAW_RPVLL.r11782_tid20777440_00,311365,2022-04-20 18:35:00
None,None,431805220172,None,2016-10-25 05:25:45,2016-10-24 17:32:07,None,None,None,340,data16_13TeV.00311365.physics_Standby.merge.RAW,311365,2022-04-20 18:39:09
12463,2023-02-16 17:27:01,1043031854503,data16_13TeV,2017-05-05 09:40:54,2017-05-01 17:21:54,None,None,None,998,data16_13TeV.00311402.physics_BphysDelayed.merge.AOD.r9264_p3083_tid11270447_00,311402,2023-02-16 17:27:49
44,2023-03-15 14:35:02,14174498603,data16_13TeV:rel22repro,2022-03-11 23:49:30,2022-03-11 22:15:32,None,None,None,9,data16_13TeV.00311402.physics_Main.merge.DAOD_IDTIDE.r13286_p4911_tid27640030_00,311402,2023-03-15 14:35:32
1945,2020-07-28 11:54:33,2635055926972,data16_13TeV,2020-03-21 14:15:06,2020-03-19 12:50:52,None,None,None,700,data16_13TeV.00311402.physics_Main.merge.DAOD_RPVLL.r11782_r11784_p4072_tid20778891_00,311402,2022-04-20 18:29:46
2,2021-06-23 13:10:22,7400560072,data16_13TeV,2021-06-10 20:53:21,2021-06-10 17:14:28,None,None,None,2,data16_13TeV.00311402.physics_Main.merge.DAOD_ZMUMU.r9264_r12592_p4573_tid25839584_00,311402,2021-06-23 13:13:36
24,2021-07-30 10:30:54,125382343446,data16_13TeV,2021-07-30 02:18:13,2021-07-26 16:54:45,None,None,None,101,data16_13TeV.00311402.physics_Main.merge.DESDM_CALJET.r12746_p3833_tid26230330_00,311402,2021-07-30 10:31:44
65,2021-07-30 18:03:24,447905310304,data16_13TeV,2021-07-30 17:32:24,2021-07-30 01:13:58,None,None,None,85,data16_13TeV.00311402.physics_Main.merge.DESDM_EGZ.r12746_r12746_p3833_tid26234212_00,311402,2021-07-30 18:04:04
23,2021-08-25 21:11:30,124597091808,data16_13TeV,2021-07-31 00:19:56,2021-07-27 21:13:08,None,None,None,21,data16_13TeV.00311402.physics_Main.merge.DESDM_EXOTHIP.r12746_p3833_p3833_tid26232382_00,311402,2021-08-25 21:12:11
None,None,186841654873,data16_13TeV,2021-07-31 05:39:25,2021-07-27 19:11:15,None,None,None,33,data16_13TeV.00311402.physics_Main.merge.DESDM_PHOJET.r12746_p3833_p3833_tid26230983_00,311402,2021-07-31 05:39:26
None,None,2105702838565,data16_13TeV,2021-07-30 12:58:11,2021-07-26 10:50:51,None,None,None,333,data16_13TeV.00311402.physics_Main.merge.DESDM_SLTTMU.r12746_p3833_p3833_tid26228905_00,311402,2021-07-30 12:58:11
None,None,31536872,None,2016-10-25 23:17:14,2016-10-25 23:14:38,None,None,None,2,data16_13TeV.00311470.calibration_lucid.daq.RAW,311470,2022-04-20 18:37:40
50,2021-05-17 15:29:53,8354223696,None,2016-10-26 01:06:07,2016-10-26 00:51:04,None,None,None,39,data16_13TeV.00311471.physics_Background.merge.RAW,311471,2022-04-20 18:38:35
None,None,12018955308,data16,2019-02-18 20:35:36,2019-02-18 18:31:00,None,None,None,1,data16_13TeV.00311471.physics_CosmicCalo.archive.RAW.p3752_tid17141760_00,311471,2022-04-20 18:34:52
14,2019-02-18 19:13:26,12018946036,None,2016-10-26 01:06:07,2016-10-26 00:51:04,None,None,None,39,data16_13TeV.00311471.physics_CosmicCalo.merge.RAW,311471,2022-04-20 18:37:41
None,None,23771583232,None,2016-10-26 07:29:12,2016-10-26 03:31:14,None,None,None,234,data16_13TeV.00311473.calibration_IDTracks.merge.RAW,311473,2022-04-20 18:39:15
None,None,9366695812,None,2016-10-26 06:21:13,2016-10-26 02:14:32,None,None,None,30,data16_13TeV.00311473.calibration_Tile.daq.RAW,311473,2022-04-20 18:38:15
None,None,45322633312,None,2016-10-26 07:08:58,2016-10-26 06:41:26,None,None,None,271,data16_13TeV.00311473.physics_HLT_IDCosmic.merge.RAW,311473,2022-04-20 18:39:09
None,None,100777445400,None,2016-10-26 07:29:12,2016-10-26 03:33:50,None,None,None,233,data16_13TeV.00311473.physics_L1Calo.merge.RAW,311473,2022-04-20 18:39:30
None,None,732161568904,data16,2018-07-12 09:34:14,2018-07-06 13:52:23,None,None,None,235,data16_13TeV.00311473.physics_Main.archive.DRAW_RPVLL.r9264_p3579_tid14552635_00,311473,2022-04-20 18:28:52
11,2021-09-03 16:38:25,3389481629,data16_13TeV,2021-09-02 04:35:48,2021-09-02 02:51:23,None,None,None,18,data16_13TeV.00311473.physics_Main.merge.DAOD_IDTIDE.r12746_p3826_tid26227430_00,311473,2021-09-03 16:39:07
None,None,36062775442,data16_13TeV,2021-09-02 07:43:30,2021-09-02 04:23:10,None,None,None,6,data16_13TeV.00311473.physics_Main.merge.DESDM_CALJET.r12746_p3833_p3833_tid26230336_00,311473,2021-09-02 07:43:30
44,2021-09-02 06:37:49,399755283809,data16_13TeV,2021-09-02 05:44:07,2021-08-06 20:13:19,None,None,None,63,data16_13TeV.00311473.physics_Main.merge.DESDM_SLTTMU.r12746_p3833_tid26228908_00,311473,2021-09-02 06:38:10
40,2022-03-01 04:58:56,364181612825,data16_13TeV,2021-12-14 15:30:39,2021-12-02 17:23:29,None,None,None,333,data16_13TeV.00311481.calibration_DataScouting_05_Jets.merge.AOD.r10657_p3592_tid27456656_00,311481,2022-03-01 04:59:00
None,None,12457670304,None,2016-10-26 21:40:22,2016-10-26 10:52:32,None,None,None,12,data16_13TeV.00311481.calibration_lucid.daq.RAW,311481,2022-04-20 18:39:31
None,None,29828380,None,2016-10-26 21:37:52,2016-10-26 11:40:11,None,None,None,11,data16_13TeV.00311481.debug_all.daq.RAW,311481,2022-04-20 18:38:25
454,2023-02-26 11:14:04,1017894299636,data16_13TeV:run2repro,2022-05-10 01:56:37,2022-05-09 18:51:06,None,None,None,745,data16_13TeV.00311481.physics_BphysDelayed.merge.AOD.r13575_p5087_tid28875095_00,311481,2023-02-26 11:14:58
